YearsCodePro,DevType,ConvertedComp,OrgSize,Year
2,Data Scientist,110000.0,10-100,2020
8,Data Scientist,125000.0,10000+,2020
7,Data Scientist,1000000.0,10000+,2020
10,Data Scientist,20845.0,10-100,2020
16,Data Scientist,90758.0,100-1000,2020
8,Data Scientist,86478.0,10-100,2020
27,Data Scientist,146000.0,10000+,2020
5,Data Scientist,101000.0,10000+,2020
4,Data Scientist,19236.0,10-100,2020
12,Data Scientist,125000.0,10000+,2020
5,Data Scientist,50000.0,10-100,2020
10,Data Scientist,95400.0,10-100,2020
5,Data Scientist,9600.0,1,2020
3,Data Scientist,110000.0,1000-4999,2020
19,Data Scientist,150000.0,1,2020
6,Data Scientist,90000.0,2-9,2020
7,Data Scientist,21375.0,10-100,2020
4,Data Scientist,80280.0,10000+,2020
7,Data Scientist,66810.0,1000-4999,2020
1,Data Scientist,840000.0,100-1000,2020
4,Data Scientist,60000.0,100-1000,2020
20,Data Scientist,160000.0,100-1000,2020
7,Data Scientist,117000.0,10000+,2020
4,Data Scientist,86853.0,10000+,2020
Less than 1 year,Data Scientist,7679.0,10-100,2020
3,Data Scientist,3348.0,10-100,2020
2,Data Scientist,5529.0,10-100,2020
6,Data Scientist,115000.0,5000-9999,2020
1,Data Scientist,1680.0,10-100,2020
3,Data Scientist,68068.0,100-1000,2020
3,Data Scientist,11724.0,10-100,2020
1,Data Scientist,89929.0,10-100,2020
5,Data Scientist,41081.0,1000-4999,2020
7,Data Scientist,51658.0,10000+,2020
21,Data Scientist,45000.0,1,2020
2,Data Scientist,59454.0,5000-9999,2020
15,Data Scientist,80172.0,100-1000,2020
35,Data Scientist,97288.0,100-1000,2020
15,Data Scientist,33504.0,1000-4999,2020
10,Data Scientist,188000.0,5000-9999,2020
2,Data Scientist,2508.0,10-100,2020
1,Data Scientist,95000.0,100-1000,2020
2,Data Scientist,45097.0,100-1000,2020
2,Data Scientist,11544.0,10-100,2020
12,Data Scientist,972888.0,100-1000,2020
10,Data Scientist,97583.0,100-1000,2020
6,Data Scientist,108098.0,1,2020
5,Data Scientist,17452.0,5000-9999,2020
3,Data Scientist,1308.0,10-100,2020
2,Data Scientist,6981.0,10000+,2020
25,Data Scientist,79862.0,100-1000,2020
10,Data Scientist,140088.0,1000-4999,2020
5,Data Scientist,102498.0,10000+,2020
Less than 1 year,Data Scientist,25440.0,10-100,2020
20,Data Scientist,33504.0,10-100,2020
1,Data Scientist,4740.0,10-100,2020
25,Data Scientist,43236.0,10-100,2020
9,Data Scientist,15564.0,100-1000,2020
4,Data Scientist,9480.0,100-1000,2020
15,Data Scientist,820128.0,10000+,2020
Less than 1 year,Data Scientist,10500.0,10-100,2020
3,Data Scientist,9168.0,10-100,2020
4,Data Scientist,150000.0,100-1000,2020
1,Data Scientist,32424.0,5000-9999,2020
6,Data Scientist,38436.0,10-100,2020
5,Data Scientist,158000.0,10-100,2020
18,Data Scientist,24660.0,100-1000,2020
12,Data Scientist,200000.0,10000+,2020
1,Data Scientist,9773.0,10000+,2020
3,Data Scientist,7116.0,1000-4999,2020
7,Data Scientist,60103.0,1000-4999,2020
4,Data Scientist,28308.0,100-1000,2020
2,Data Scientist,10471.0,100-1000,2020
8,Data Scientist,103682.0,100-1000,2020
5,Data Scientist,14660.0,100-1000,2020
2,Data Scientist,4188.0,2-9,2020
4,Data Scientist,8098.0,10-100,2020
3,Data Scientist,15564.0,10000+,2020
10,Data Scientist,75669.0,1000-4999,2020
11,Data Scientist,58368.0,10-100,2020
Less than 1 year,Data Scientist,14268.0,5000-9999,2020
More than 50 years,Data Scientist,1000000.0,100-1000,2020
2,Data Scientist,9773.0,10-100,2020
4,Data Scientist,10471.0,1000-4999,2020
4,Data Scientist,23352.0,2-9,2020
3,Data Scientist,4188.0,2-9,2020
5,Data Scientist,6981.0,10000+,2020
Less than 1 year,Data Scientist,16980.0,1,2020
16,Data Scientist,31812.0,2-9,2020
25,Data Scientist,28308.0,1000-4999,2020
3,Data Scientist,36000.0,1000-4999,2020
1,Data Scientist,195000.0,10000+,2020
10,Data Scientist,80136.0,5000-9999,2020
3,Data Scientist,25944.0,10-100,2020
2,Data Scientist,35672.0,100-1000,2020
2,Data Scientist,75669.0,1000-4999,2020
3,Data Scientist,109000.0,10000+,2020
5,Data Scientist,30984.0,5000-9999,2020
4,Data Scientist,25440.0,10-100,2020
3,Data Scientist,88000.0,100-1000,2020
2,Data Scientist,37834.0,10000+,2020
6,Data Scientist,82155.0,100-1000,2020
5,Data Scientist,16754.0,10000+,2020
Less than 1 year,Data Scientist,14268.0,100-1000,2020
6,Data Scientist,97288.0,1,2020
3,Data Scientist,28080.0,2-9,2020
2,Data Scientist,184296.0,2-9,2020
25,Data Scientist,44965.0,2-9,2020
8,Data Scientist,94870.0,5000-9999,2020
8,Data Scientist,171278.0,10000+,2020
1,Data Scientist,24000.0,100-1000,2020
4,Data Scientist,78186.0,10000+,2020
1,Data Scientist,92148.0,5000-9999,2020
6,Data Scientist,20940.0,10000+,2020
5,Data Scientist,117276.0,10000+,2020
7,Data Scientist,55847.0,100-1000,2020
8,Data Scientist,34200.0,10-100,2020
2,Data Scientist,14268.0,10000+,2020
9,Data Scientist,91484.0,10000+,2020
2,Data Scientist,11169.0,100-1000,2020
3,Data Scientist,8377.0,2-9,2020
6,Data Scientist,57312.0,100-1000,2020
2,Data Scientist,67020.0,10-100,2020
3,Data Scientist,33780.0,100-1000,2020
8,Data Scientist,59454.0,10-100,2020
8,Data Scientist,1000000.0,10-100,2020
8,Data Scientist,259811.0,10000+,2020
1,Data Scientist,12566.0,10-100,2020
1,Data Scientist,11169.0,1000-4999,2020
4,Data Scientist,5868.0,10-100,2020
10,Data Scientist,28646.0,100-1000,2020
19,Data Scientist,76750.0,10-100,2020
3,Data Scientist,311292.0,100-1000,2020
1,Data Scientist,4356.0,2-9,2020
14,Data Scientist,15924.0,100-1000,2020
5,Data Scientist,518868.0,1000-4999,2020
2,Data Scientist,31128.0,5000-9999,2020
20,Data Scientist,145932.0,1,2020
9,Data Scientist,577344.0,1000-4999,2020
Less than 1 year,Data Scientist,1000000.0,10-100,2020
2,Data Scientist,29184.0,2-9,2020
10,Data Scientist,68102.0,100-1000,2020
2,Data Scientist,34904.0,10000+,2020
3,Data Scientist,43239.0,10000+,2020
11,Data Scientist,139617.0,100-1000,2020
8,Data Scientist,107895.0,100-1000,2020
6,Data Scientist,25200.0,10-100,2020
8,Data Scientist,8377.0,1,2020
24,Data Scientist,46351.0,5000-9999,2020
3,Data Scientist,37620.0,10-100,2020
3,Data Scientist,8377.0,10-100,2020
5,Data Scientist,51888.0,2-9,2020
2,Data Scientist,27565.0,100-1000,2020
2,Data Scientist,10596.0,100-1000,2020
5,Data Scientist,19546.0,5000-9999,2020
8,Data Scientist,67021.0,10000+,2020
2,Data Scientist,32424.0,2-9,2020
4,Data Scientist,13404.0,1,2020
4,Data Scientist,11169.0,100-1000,2020
10,Data Scientist,62913.0,2-9,2020
Less than 1 year,Data Scientist,11169.0,5000-9999,2020
9,Data Scientist,38052.0,10-100,2020
8,Data Scientist,47169.0,10-100,2020
8,Data Scientist,32993.0,10-100,2020
24,Data Scientist,91711.0,2-9,2020
9,Data Scientist,50268.0,2-9,2020
29,Data Scientist,90758.0,10-100,2020
4,Data Scientist,43239.0,10000+,2020
2,Data Scientist,402420.0,10-100,2020
12,Data Scientist,134894.0,100-1000,2020
3,Data Scientist,46482.0,10-100,2020
3,Data Scientist,38915.0,10-100,2020
Less than 1 year,Data Scientist,51888.0,10-100,2020
1,Data Scientist,3504.0,2-9,2020
4,Data Scientist,9216.0,10-100,2020
3,Data Scientist,56211.0,10000+,2020
5,Data Scientist,54049.0,1000-4999,2020
8,Data Scientist,19764.0,100-1000,2020
2,Data Scientist,7788.0,100-1000,2020
3,Data Scientist,64630.0,10-100,2020
11,Data Scientist,54480.0,100-1000,2020
5,Data Scientist,10512.0,10-100,2020
1,Data Scientist,4728.0,100-1000,2020
5,Data Scientist,1000000.0,10000+,2020
5,Data Scientist,72636.0,10-100,2020
2,Data Scientist,32858.0,10-100,2020
8,Data Scientist,8472.0,5000-9999,2020
5,Data Scientist,132143.0,100-1000,2020
10,Data Scientist,60535.0,10-100,2020
1,Data Scientist,70132.0,1000-4999,2020
1,Data Scientist,2508.0,2-9,2020
3,Data Scientist,34591.0,10-100,2020
5,Data Scientist,40596.0,2-9,2020
2,Data Scientist,712236.0,10-100,2020
15,Data Scientist,325728.0,1000-4999,2020
5,Data Scientist,54049.0,10-100,2020
5,Data Scientist,12060.0,2-9,2020
3,Data Scientist,16860.0,10000+,2020
2,Data Scientist,48644.0,100-1000,2020
2,Data Scientist,16860.0,10000+,2020
1,Data Scientist,32664.0,100-1000,2020
12,Data Scientist,105072.0,1000-4999,2020
6,Data Scientist,75669.0,1000-4999,2020
15,Data Scientist,192624.0,10-100,2020
6,Data Scientist,44320.0,100-1000,2020
14,Data Scientist,36000.0,10-100,2020
3,Data Scientist,16104.0,10-100,2020
5,Data Scientist,76092.0,5000-9999,2020
10,Data Scientist,55224.0,100-1000,2020
5,Data Scientist,12912.0,10-100,2020
7,Data Scientist,22644.0,100-1000,2020
3,Data Scientist,43164.0,10-100,2020
5,Data Scientist,7788.0,100-1000,2020
12,Data Scientist,57576.0,1000-4999,2020
Less than 1 year,Data Scientist,76237.0,10000+,2020
2,Data Scientist,9075.0,2-9,2020
8,Data Scientist,55836.0,100-1000,2020
4,Data Scientist,60967.0,10-100,2020
9,Data Scientist,33972.0,100-1000,2020
7,Data Scientist,27923.0,10-100,2020
5,Data Scientist,62045.0,10-100,2020
7,Data Scientist,49119.0,5000-9999,2020
4,Data Scientist,713448.0,10-100,2020
7,Data Scientist,22800.0,10-100,2020
20,Data Scientist,175000.0,10-100,2020
10,Data Scientist,52044.0,10-100,2020
4,Data Scientist,67021.0,10-100,2020
6,Data Scientist,61332.0,100-1000,2020
4,Data Scientist,64859.0,10-100,2020
7,Data Scientist,59676.0,100-1000,2020
3,Data Scientist,40032.0,100-1000,2020
3,Data Scientist,44100.0,100-1000,2020
7,Data Scientist,35508.0,100-1000,2020
1,Data Scientist,9504.0,100-1000,2020
2,Data Scientist,9075.0,100-1000,2020
5,Data Scientist,4944.0,10-100,2020
1,Data Scientist,12972.0,1000-4999,2020
3,Data Scientist,32028.0,10-100,2020
4,Data Scientist,880428.0,1000-4999,2020
2,Data Scientist,27224.0,100-1000,2020
1,Data Scientist,9773.0,10-100,2020
Less than 1 year,Data Scientist,11328.0,10-100,2020
15,Data Scientist,53952.0,100-1000,2020
15,Data Scientist,96072.0,10-100,2020
2,Data Scientist,60000.0,1000-4999,2020
3,Data Scientist,55384.0,10000+,2020
5,Data Scientist,13740.0,100-1000,2020
6,Data Scientist,22339.0,10-100,2020
3,Data Scientist,14280.0,10-100,2020
5,Data Scientist,5794.0,1000-4999,2020
5,Data Scientist,11988.0,10-100,2020
5,Data Scientist,35028.0,10-100,2020
2,Data Scientist,34591.0,1000-4999,2020
13,Data Scientist,70875.0,10000+,2020
9,Data Scientist,16752.0,100-1000,2020
3,Data Scientist,16752.0,10-100,2020
1,Data Scientist,14784.0,10-100,2020
2,Data Scientist,9468.0,1000-4999,2020
13,Data Scientist,13212.0,100-1000,2020
3,Data Scientist,10380.0,10000+,2020
3,Data Scientist,15000.0,2-9,2020
7,Data Scientist,89451.0,1000-4999,2020
10,Data Scientist,224823.0,2-9,2020
12,Data Scientist,91883.0,100-1000,2020
10,Data Scientist,10632.0,1000-4999,2020
12,Data Scientist,61368.0,1000-4999,2020
1,Data Scientist,17508.0,10-100,2020
1,Data Scientist,19452.0,100-1000,2020
8,Data Scientist,48600.0,100-1000,2020
15,Data Scientist,91883.0,5000-9999,2020
12,Data Scientist,46140.0,10-100,2020
3,Data Scientist,21620.0,10-100,2020
3,Data Scientist,19452.0,10-100,2020
6,Data Scientist,64859.0,100-1000,2020
4,Data Scientist,51704.0,1,2020
2,Data Scientist,41363.0,100-1000,2020
6,Data Scientist,88068.0,5000-9999,2020
1,Data Scientist,23664.0,1000-4999,2020
20,Data Scientist,101244.0,1000-4999,2020
20,Data Scientist,84312.0,10-100,2020
2,Data Scientist,59454.0,100-1000,2020
1,Data Scientist,25352.0,1000-4999,2020
13,Data Scientist,57156.0,100-1000,2020
25,Data Scientist,70264.0,10000+,2020
3,Data Scientist,32429.0,10-100,2020
7,Data Scientist,92964.0,5000-9999,2020
4,Data Scientist,19800.0,1000-4999,2020
4,Data Scientist,43239.0,10-100,2020
10,Data Scientist,118908.0,1000-4999,2020
2,Data Scientist,10751.0,100-1000,2020
20,Data Scientist,32429.0,10000+,2020
5,Data Scientist,64860.0,1,2020
7,Data Scientist,38412.0,100-1000,2020
More than 50 years,Data Scientist,12804.0,1,2020
22,Data Scientist,110460.0,1000-4999,2020
1,Data Scientist,48644.0,2-9,2020
6,Data Scientist,75669.0,10000+,2020
4,Data Scientist,36753.0,10000+,2020
15,Data Scientist,46188.0,2-9,2020
9,Data Scientist,71211.0,1000-4999,2020
20,Data Scientist,242000.0,10-100,2020
4,Data Scientist,51888.0,1,2020
20,Data Scientist,48644.0,5000-9999,2020
6,Data Scientist,129259.0,100-1000,2020
11,Data Scientist,75669.0,10-100,2020
1,Data Scientist,62616.0,10-100,2020
3,Data Scientist,42656.0,100-1000,2020
6,Data Scientist,23052.0,10-100,2020
2,Data Scientist,9773.0,10000+,2020
8,Data Scientist,109871.0,5000-9999,2020
4,Data Scientist,62697.0,1000-4999,2020
5,Data Scientist,30372.0,10000+,2020
6,Data Scientist,62697.0,10-100,2020
1,Data Scientist,12972.0,10000+,2020
9,Data Scientist,93517.0,5000-9999,2020
Less than 1 year,Data Scientist,2508.0,100-1000,2020
3,Data Scientist,10380.0,2-9,2020
1,Data Scientist,70264.0,10-100,2020
3,Data Scientist,4536.0,10-100,2020
6,Data Scientist,54049.0,10-100,2020
23,Data Scientist,51888.0,100-1000,2020
3,Data Scientist,64737.0,100-1000,2020
2,Data Scientist,35550.0,1,2020
Less than 1 year,Data Scientist,74970.0,100-1000,2020
3,Data Scientist,68507.0,100-1000,2020
20,Data Scientist,29604.0,10-100,2020
9,Data Scientist,41508.0,10-100,2020
10,Data Scientist,84019.0,10-100,2020
4,Data Scientist,86478.0,1000-4999,2020
5,Data Scientist,167544.0,1000-4999,2020
30,Data Scientist,43239.0,100-1000,2020
5,Data Scientist,31128.0,2-9,2020
Less than 1 year,Data Scientist,22056.0,10-100,2020
8,Data Scientist,120211.0,10-100,2020
8,Data Scientist,6372.0,100-1000,2020
5,Data Scientist,27144.0,10-100,2020
16,Data Scientist,70264.0,10000+,2020
5,Data Scientist,19546.0,10000+,2020
16,Data Scientist,58167.0,1,2020
9,Data Scientist,70264.0,10-100,2020
3,Data Scientist,10380.0,100-1000,2020
15,Data Scientist,32424.0,2-9,2020
18,Data Scientist,37834.0,100-1000,2020
1,Data Scientist,28105.0,10000+,2020
5,Data Scientist,45241.0,1000-4999,2020
13,Data Scientist,505896.0,10000+,2020
3,Data Scientist,24300.0,10-100,2020
8,Data Scientist,16812.0,10000+,2020
4,Data Scientist,83522.0,1000-4999,2020
2,Data Scientist,51347.0,10-100,2020
1,Data Scientist,798480.0,100-1000,2020
12,Data Scientist,101649.0,100-1000,2020
5,Data Scientist,42804.0,10000+,2020
2,Data Scientist,843168.0,10000+,2020
8,Data Scientist,64859.0,10000+,2020
8,Data Scientist,51704.0,1,2020
22,Data Scientist,54289.0,1000-4999,2020
Less than 1 year,Data Scientist,40070.0,100-1000,2020
4,Data Scientist,40030.0,10000+,2020
3,Data Scientist,47131.0,1000-4999,2020
2,Data Scientist,67861.0,10000+,2020
14,Data Scientist,116748.0,10000+,2020
20,Data Scientist,73944.0,10000+,2020
3,Data Scientist,43672.0,10-100,2020
4,Data Scientist,25944.0,10-100,2020
2,Data Scientist,28536.0,2-9,2020
11,Data Scientist,57292.0,10-100,2020
5,Data Scientist,21974.0,10000+,2020
6,Data Scientist,68102.0,100-1000,2020
2,Data Scientist,502008.0,10000+,2020
22,Data Scientist,144730.0,1,2020
10,Data Scientist,23352.0,10-100,2020
5,Data Scientist,36000.0,100-1000,2020
10,Data Scientist,843168.0,5000-9999,2020
20,Data Scientist,144000.0,100-1000,2020
5,Data Scientist,77556.0,2-9,2020
12,Data Scientist,646297.0,2-9,2020
5,Data Scientist,45379.0,1,2020
6,Data Scientist,55130.0,100-1000,2020
2,Data Scientist,3684.0,10-100,2020
9,Data Scientist,57292.0,100-1000,2020
5,Data Scientist,10512.0,10-100,2020
3,Data Scientist,52996.0,1000-4999,2020
Less than 1 year,Data Scientist,9468.0,1000-4999,2020
22,Data Scientist,110000.0,100-1000,2020
Less than 1 year,Data Scientist,48792.0,10-100,2020
3,Data Scientist,12972.0,1000-4999,2020
30,Data Scientist,81074.0,10000+,2020
30,Data Scientist,100000.0,10-100,2020
2,Data Scientist,54049.0,10000+,2020
32,Data Scientist,63337.0,2-9,2020
5,Data Scientist,84019.0,1000-4999,2020
6,Data Scientist,21708.0,100-1000,2020
15,Data Scientist,73020.0,5000-9999,2020
5,Data Scientist,1000000.0,1,2020
12,Data Scientist,190000.0,1000-4999,2020
4,Data Scientist,22339.0,100-1000,2020
Less than 1 year,Data Scientist,16764.0,100-1000,2020
2,Data Scientist,8231.0,10000+,2020
3,Data Scientist,40717.0,100-1000,2020
5,Data Scientist,200000.0,10000+,2020
8,Data Scientist,43239.0,100-1000,2020
2,Data Scientist,62579.0,10-100,2020
8,Data Scientist,75669.0,100-1000,2020
5,Data Scientist,17100.0,100-1000,2020
2,Data Scientist,698004.0,10-100,2020
4,Data Scientist,95000.0,1000-4999,2020
4,Data Scientist,2592.0,1,2020
6,Data Scientist,9624.0,2-9,2020
5,Data Scientist,54049.0,10000+,2020
13,Data Scientist,58368.0,100-1000,2020
8,Data Scientist,28044.0,100-1000,2020
26,Data Scientist,24322.0,1,2020
30,Data Scientist,32070.0,10000+,2020
17,Data Scientist,96945.0,2-9,2020
1,Data Scientist,22776.0,10000+,2020
18,Data Scientist,1000000.0,10000+,2020
34,Data Scientist,132000.0,5000-9999,2020
3,Data Scientist,250000.0,10000+,2020
6,Data Scientist,64630.0,5000-9999,2020
4,Data Scientist,36576.0,10-100,2020
3,Data Scientist,56460.0,1000-4999,2020
2,Data Scientist,583728.0,10000+,2020
10,Data Scientist,100000.0,10-100,2020
6,Data Scientist,68721.0,100-1000,2020
26,Data Scientist,82000.0,10-100,2020
2,Data Scientist,6876.0,2-9,2020
2,Data Scientist,46891.0,5000-9999,2020
Less than 1 year,Data Scientist,3300.0,10-100,2020
2,Data Scientist,7116.0,100-1000,2020
10,Data Scientist,139162.0,10000+,2020
4,Data Scientist,8952.0,1000-4999,2020
3,Data Scientist,10992.0,10-100,2020
3,Data Scientist,40537.0,100-1000,2020
12,Data Scientist,10810.0,1,2020
8,Data Scientist,544812.0,1000-4999,2020
10,Data Scientist,43239.0,10-100,2020
2,Data Scientist,58264.0,10-100,2020
20,Data Scientist,811236.0,10000+,2020
4,Data Scientist,64859.0,10-100,2020
9,Data Scientist,30267.0,10000+,2020
3,Data Scientist,54049.0,10-100,2020
5,Data Scientist,75669.0,100-1000,2020
2,Data Scientist,28200.0,100-1000,2020
8,Data Scientist,85000.0,100-1000,2020
3,Data Scientist,96000.0,10000+,2020
7,Data Scientist,65000.0,10000+,2020
12,Data Scientist,57292.0,100-1000,2020
3,Data Scientist,15780.0,2-9,2020
2,Data Scientist,23220.0,10000+,2020
40,Data Scientist,216196.0,10000+,2020
3,Data Scientist,81074.0,1000-4999,2020
26,Data Scientist,108098.0,2-9,2020
4,Data Scientist,9720.0,10-100,2020
22,Data Scientist,86976.0,1,2020
9,Data Scientist,350000.0,10000+,2020
5,Data Scientist,75669.0,100-1000,2020
6,Data Scientist,63564.0,100-1000,2020
4,Data Scientist,8760.0,1,2020
2,Data Scientist,81074.0,10000+,2020
8,Data Scientist,55907.0,10-100,2020
6,Data Scientist,83236.0,10-100,2020
3,Data Scientist,50400.0,10-100,2020
3,Data Scientist,41232.0,10-100,2020
1,Data Scientist,279204.0,10-100,2020
20,Data Scientist,76750.0,10-100,2020
4,Data Scientist,22956.0,10000+,2020
3,Data Scientist,13740.0,100-1000,2020
1,Data Scientist,48795.0,100-1000,2020
3,Data Scientist,5772.0,10-100,2020
Less than 1 year,Data Scientist,54049.0,100-1000,2020
1,Data Scientist,38916.0,10-100,2020
6,Data Scientist,110000.0,10000+,2020
4,Data Scientist,45814.0,10000+,2020
15,Data Scientist,27492.0,5000-9999,2020
13,Data Scientist,71093.0,2-9,2020
14,Data Scientist,149000.0,10000+,2020
12,Data Scientist,150000.0,1000-4999,2020
9,Data Scientist,42699.0,100-1000,2020
1,Data Scientist,75500.0,100-1000,2020
2,Data Scientist,61140.0,100-1000,2020
8,Data Scientist,100000.0,10-100,2020
10,Data Scientist,38916.0,10-100,2020
2,Data Scientist,57000.0,100-1000,2020
2,Data Scientist,0.0,1,2020
11,Data Scientist,40321.0,10-100,2020
15,Data Scientist,33780.0,10000+,2020
5,Data Scientist,10992.0,100-1000,2020
17,Data Scientist,63281.0,10000+,2020
26,Data Scientist,99700.0,1000-4999,2020
4,Data Scientist,35736.0,1000-4999,2020
5,Data Scientist,200000.0,5000-9999,2020
6,Data Scientist,48644.0,2-9,2020
2,Data Scientist,2904.0,100-1000,2020
5,Data Scientist,25860.0,10000+,2020
4,Data Scientist,54049.0,2-9,2020
9,Data Scientist,4212.0,1000-4999,2020
33,Data Scientist,155111.0,10-100,2020
5,Data Scientist,140000.0,100-1000,2020
2,Data Scientist,8244.0,100-1000,2020
2,Data Scientist,8244.0,100-1000,2020
10,Data Scientist,47916.0,10-100,2020
Less than 1 year,Data Scientist,30108.0,100-1000,2020
5,Data Scientist,86000.0,10-100,2020
5,Data Scientist,90000.0,100-1000,2020
15,Data Scientist,48036.0,10-100,2020
1,Data Scientist,10992.0,5000-9999,2020
Less than 1 year,Data Scientist,34591.0,10000+,2020
4,Data Scientist,32988.0,5000-9999,2020
4,Data Scientist,64859.0,100-1000,2020
15,Data Scientist,16754.0,10-100,2020
8,Data Scientist,325000.0,10000+,2020
2,Data Scientist,16560.0,1000-4999,2020
33,Data Scientist,77832.0,10-100,2020
5,Data Scientist,12972.0,10-100,2020
10,Data Scientist,25584.0,100-1000,2020
20,Data Scientist,220000.0,100-1000,2020
7,Data Scientist,2000000.0,100-1000,2020
7,Data Scientist,180000.0,1000-4999,2020
6,Data Scientist,135000.0,100-1000,2020
5,Data Scientist,116333.0,10000+,2020
12,Data Scientist,50928.0,2-9,2020
2,Data Scientist,25584.0,1000-4999,2020
4,Data Scientist,33600.0,1000-4999,2020
5,Data Scientist,90758.0,10000+,2020
18,Data Scientist,60000.0,1,2020
12,Data Scientist,89100.0,10-100,2020
Less than 1 year,Data Scientist,43239.0,10000+,2020
10,Data Scientist,32429.0,10000+,2020
3,Data Scientist,0.0,1,2020
12,Data Scientist,50928.0,2-9,2020
20,Data Scientist,84019.0,100-1000,2020
3,Data Scientist,25584.0,100-1000,2020
Less than 1 year,Data Scientist,33732.0,100-1000,2020
1,Data Scientist,20760.0,10-100,2020
5,Data Scientist,40489.0,100-1000,2020
3,Data Scientist,12000.0,100-1000,2020
6,Data Scientist,84000.0,10-100,2020
16,Data Scientist,144730.0,2-9,2020
6,Data Scientist,27852.0,2-9,2020
1,Data Scientist,30000.0,1000-4999,2020
33,Data Scientist,64859.0,2-9,2020
19,Data Scientist,64630.0,1,2020
10,Data Scientist,27492.0,10000+,2020
25,Data Scientist,56723.0,100-1000,2020
10,Data Scientist,51888.0,10-100,2020
